"family","replicate","seed","position","row_id","symbol","group"
"fm",1,1021,487,"gene8724","SNX3","FM_16"
"fm",1,1021,488,"gene25801","GCA","FM_01"
"fm",1,1021,489,"gene968","CD68","FM_06"
"fm",1,1021,490,"gene122416","ANKRD9","FM_15"
"fm",1,1021,491,"gene2153","F5","FM_19"
"fm",1,1021,492,"gene9531","BAG3","FM_12"
"fm",1,1021,493,"gene23191","CYFIP1","FM_02"
"fm",1,1021,494,"gene8787","RGS9","FM_13"
"fm",1,1021,495,"gene6280","S100A9","FM_02"
"fm",1,1021,496,"gene54790","TET2","FM_14"
"fm",1,1021,497,"gene1116","CHI3L1","FM_19"
"fm",1,1021,498,"gene6194","RPS6","FM_05"
"fm",1,1021,499,"gene6154","RPL26","FM_02"
"fm",1,1021,500,"gene22914","KLRK1","FM_11"
"fm",1,1021,501,"gene1593","CYP27A1","FM_03"
"fm",1,1021,502,"gene91319","DERL3","FM_01"
"fm",1,1021,503,"gene3646","EIF3E","FM_01"
"fm",1,1021,504,"gene6206","RPS12","FM_07"
"fm",1,1021,505,"gene321","APBA2","FM_03"
"fm",1,1021,506,"gene7273","TTN","FM_02"
"fm",1,1021,507,"gene8875","VNN2","FM_11"
"fm",1,1021,508,"gene28996","HIPK2","FM_16"
"fm",1,1021,509,"gene1512","CTSH","FM_12"
"fm",1,1021,510,"gene25824","PRDX5","FM_16"
"fm",1,1021,511,"gene10963","STIP1","FM_08"
"fm",1,1021,512,"gene217","ALDH2","FM_01"
"fm",1,1021,513,"gene114879","OSBPL5","FM_04"
"fm",1,1021,514,"gene25956","SEC31B","FM_06"
"fm",1,1021,515,"gene3566","IL4R","FM_04"
"fm",1,1021,516,"gene4833","NME4","FM_02"
"fm",1,1021,517,"gene133522","PPARGC1B","FM_03"
"fm",1,1021,518,"gene5140","PDE3B","FM_08"
"fm",1,1021,519,"gene55432","YOD1","FM_10"
"fm",1,1021,520,"gene1675","CFD","FM_01"
"fm",1,1021,521,"gene23475","QPRT","FM_07"
"fm",1,1021,522,"gene330","BIRC3","FM_17"
"fm",1,1021,523,"gene3925","STMN1","FM_06"
"fm",1,1021,524,"gene3693","ITGB5","FM_05"
"fm",1,1021,525,"gene6175","RPLP0","FM_05"
"fm",1,1021,526,"gene6161","RPL32","FM_15"
"fm",1,1021,527,"gene7311","UBA52","FM_12"
"fm",1,1021,528,"gene4831","NME2","FM_05"
"fm",1,1021,529,"gene6141","RPL18","FM_04"
"fm",1,1021,530,"gene6713","SQLE","FM_03"
"fm",1,1021,531,"gene8905","AP1S2","FM_06"
"fm",1,1021,532,"gene4303","FOXO4","FM_10"
"fm",1,1021,533,"gene8669","EIF3J","FM_10"
"fm",1,1021,534,"gene146330","FBXL16","FM_06"
"fm",1,1021,535,"gene6165","RPL35A","FM_09"
"fm",1,1021,536,"gene4502","MT2A","FM_06"
"fm",1,1021,537,"gene22885","ABLIM3","FM_02"
"fm",1,1021,538,"gene513","ATP5F1D","FM_14"
"fm",1,1021,539,"gene51734","MSRB1","FM_05"
"fm",1,1021,540,"gene10871","CD300C","FM_14"
"fm",1,1021,541,"gene6228","RPS23","FM_01"
"fm",1,1021,542,"gene143686","SESN3","FM_02"
"fm",1,1021,543,"gene51024","FIS1","FM_04"
"fm",1,1021,544,"gene6191","RPS4X","FM_15"
"fm",1,1021,545,"gene2781","GNAZ","FM_16"
"fm",1,1021,546,"gene6001","RGS10","FM_14"
"fm",1,1021,547,"gene84874","ZNF514","FM_14"
"fm",1,1021,548,"gene84131","CEP78","FM_01"
"fm",1,1021,549,"gene4605","MYBL2","FM_05"
"fm",1,1021,550,"gene3822","KLRC2","FM_02"
"fm",1,1021,551,"gene8140","SLC7A5","FM_14"
"fm",1,1021,552,"gene2048","EPHB2","FM_07"
"fm",1,1021,553,"gene3394","IRF8","FM_07"
"fm",1,1021,554,"gene80139","ZNF703","FM_10"
"fm",1,1021,555,"gene5727","PTCH1","FM_16"
"fm",1,1021,556,"gene6721","SREBF2","FM_08"
"fm",1,1021,557,"gene6648","SOD2","FM_01"
"fm",1,1021,558,"gene5836","PYGL","FM_07"
"fm",1,1021,559,"gene2947","GSTM3","FM_10"
"fm",1,1021,560,"gene4345","CD200","FM_11"
"fm",1,1021,561,"gene151742","PPM1L","FM_05"
"fm",1,1021,562,"gene340205","TREML1","FM_04"
"fm",1,1021,563,"gene708","C1QBP","FM_07"
"fm",1,1021,564,"gene7169","TPM2","FM_06"
"fm",1,1021,565,"gene6202","RPS8","FM_06"
"fm",1,1021,566,"gene3480","IGF1R","FM_04"
"fm",1,1021,567,"gene66002","CYP4F12","FM_17"
"fm",1,1021,568,"gene388931","MFSD2B","FM_06"
"fm",1,1021,569,"gene133","ADM","FM_03"
"fm",1,1021,570,"gene6147","RPL23A","FM_05"
"fm",1,1021,571,"gene3579","CXCR2","FM_08"
"fm",1,1021,572,"gene6142","RPL18A","FM_14"
"fm",1,1021,573,"gene4282","MIF","FM_07"
"fm",1,1021,574,"gene3336","HSPE1","FM_02"
"fm",1,1021,575,"gene4773","NFATC2","FM_15"
"fm",1,1021,576,"gene2787","GNG5","FM_09"
"fm",1,1021,577,"gene10437","IFI30","FM_02"
"fm",1,1021,578,"gene161882","ZFPM1","FM_08"
"fm",1,1021,579,"gene2357","FPR1","FM_03"
"fm",1,1021,580,"gene6635","SNRPE","FM_04"
"fm",1,1021,581,"gene56975","FAM20C","FM_06"
"fm",1,1021,582,"gene2162","F13A1","FM_05"
"fm",1,1021,583,"gene9231","DLG5","FM_16"
"fm",1,1021,584,"gene10859","LILRB1","FM_09"
"fm",1,1021,585,"gene933","CD22","FM_06"
"fm",1,1021,586,"gene942","CD86","FM_11"
"fm",1,1021,587,"gene9145","SYNGR1","FM_01"
"fm",1,1021,588,"gene2058","EPRS1","FM_03"
"fm",1,1021,589,"gene6556","SLC11A1","FM_01"
"fm",1,1021,590,"gene6217","RPS16","FM_06"
"fm",1,1021,591,"gene80012","PHC3","FM_01"
"fm",1,1021,592,"gene2776","GNAQ","FM_01"
"fm",1,1021,593,"gene6169","RPL38","FM_13"
"fm",1,1021,594,"gene117155","CATSPER2","FM_08"
"fm",1,1021,595,"gene25946","ZNF385A","FM_02"
"fm",1,1021,596,"gene134429","STARD4","FM_05"
"fm",1,1021,597,"gene3556","IL1RAP","FM_03"
"fm",1,1021,598,"gene7128","TNFAIP3","FM_04"
"fm",1,1021,599,"gene6159","RPL29","FM_01"
"fm",1,1021,600,"gene9194","SLC16A7","FM_04"
"fm",1,1021,601,"gene275","AMT","FM_02"
"fm",1,1021,602,"gene5567","PRKACB","FM_08"
"fm",1,1021,603,"gene83988","NCALD","FM_01"
"fm",1,1021,604,"gene9580","SOX13","FM_14"
"fm",1,1021,605,"gene4708","NDUFB2","FM_09"
"fm",1,1021,606,"gene3575","IL7R","FM_09"
"fm",1,1021,607,"gene4830","NME1","FM_15"
"fm",1,1021,608,"gene27287","VENTX","FM_07"
"fm",1,1021,609,"gene55423","SIRPG","FM_14"
"fm",1,1021,610,"gene4646","MYO6","FM_17"
"fm",1,1021,611,"gene58477","SRPRB","FM_10"
"fm",1,1021,612,"gene6188","RPS3","FM_01"
"fm",1,1021,613,"gene54583","EGLN1","FM_19"
"fm",1,1021,614,"gene1163","CKS1B","FM_02"
"fm",1,1021,615,"gene5732","PTGER2","FM_15"
"fm",1,1021,616,"gene306","ANXA3","FM_16"
"fm",1,1021,617,"gene1043","CD52","FM_01"
"fm",1,1021,618,"gene7203","CCT3","FM_17"
"fm",1,1021,619,"gene2206","MS4A2","FM_03"
"fm",1,1021,620,"gene6173","RPL36A","FM_14"
"fm",1,1021,621,"gene79071","ELOVL6","FM_06"
"fm",1,1021,622,"gene6039","RNASE6","FM_07"
"fm",1,1021,623,"gene123","PLIN2","FM_01"
"fm",1,1021,624,"gene8541","PPFIA3","FM_13"
"fm",1,1021,625,"gene1890","TYMP","FM_03"
"fm",1,1021,626,"gene3386","ICAM4","FM_03"
"fm",1,1021,627,"gene3595","IL12RB2","FM_06"
"fm",1,1021,628,"gene9045","RPL14","FM_08"
"fm",1,1021,629,"gene55466","DNAJA4","FM_06"
"fm",1,1021,630,"gene5966","REL","FM_04"
"fm",1,1021,631,"gene54210","TREM1","FM_08"
"fm",1,1021,632,"gene4638","MYLK","FM_13"
"fm",1,1021,633,"gene3717","JAK2","FM_17"
"fm",1,1021,634,"gene2309","FOXO3","FM_08"
"fm",1,1021,635,"gene140807","KRT72","FM_11"
"fm",1,1021,636,"gene8320","EOMES","FM_10"
"fm",1,1021,637,"gene6207","RPS13","FM_09"
"fm",1,1021,638,"gene2201","FBN2","FM_02"
"fm",1,1021,639,"gene3486","IGFBP3","FM_09"
"fm",1,1021,640,"gene79834","PEAK1","FM_14"
"fm",1,1021,641,"gene57698","SHTN1","FM_14"
"fm",1,1021,642,"gene463","ZFHX3","FM_01"
"fm",1,1021,643,"gene6375","XCL1","FM_08"
"fm",1,1021,644,"gene57654","UVSSA","FM_03"
"fm",1,1021,645,"gene539","ATP5PO","FM_10"
"fm",1,1021,646,"gene597","BCL2A1","FM_17"
"fm",1,1021,647,"gene719","C3AR1","FM_12"
"fm",1,1021,648,"gene83999","KREMEN1","FM_15"
"fm",1,1021,649,"gene56172","ANKH","FM_10"
"fm",1,1021,650,"gene710","SERPING1","FM_07"
"fm",1,1021,651,"gene10462","CLEC10A","FM_15"
"fm",1,1021,652,"gene6209","RPS15","FM_03"
"fm",1,1021,653,"gene527","ATP6V0C","FM_16"
"fm",1,1021,654,"gene81030","ZBP1","FM_13"
"fm",1,1021,655,"gene6095","RORA","FM_02"
"fm",1,1021,656,"gene1051","CEBPB","FM_08"
"fm",1,1021,657,"gene6233","RPS27A","FM_20"
"fm",1,1021,658,"gene5901","RAN","FM_05"
"fm",1,1021,659,"gene9170","LPAR2","FM_08"
"fm",1,1021,660,"gene2317","FLNB","FM_01"
"fm",1,1021,661,"gene2203","FBP1","FM_01"
"fm",1,1021,662,"gene2017","CTTN","FM_08"
"fm",1,1021,663,"gene6218","RPS17","FM_01"
"fm",1,1021,664,"gene192286","HIGD2A","FM_01"
"fm",1,1021,665,"gene259173","ALS2CL","FM_18"
"fm",1,1021,666,"gene10549","PRDX4","FM_17"
"fm",1,1021,667,"gene23547","LILRA4","FM_13"
"fm",1,1021,668,"gene353","APRT","FM_10"
"fm",1,1021,669,"gene51389","RWDD1","FM_10"
"fm",1,1021,670,"gene100996939","PYURF","FM_20"
"fm",1,1021,671,"gene84992","PIGY","FM_03"
"fm",1,1021,672,"gene59285","CACNG6","FM_05"
"fm",1,1021,673,"gene940","CD28","FM_04"
"fm",1,1021,674,"gene760","CA2","FM_07"
"fm",1,1021,675,"gene2760","GM2A","FM_15"
"fm",1,1021,676,"gene8349","H2BC21","FM_15"
"fm",1,1021,677,"gene978","CDA","FM_06"
"fm",1,1021,678,"gene2790","GNG10","FM_01"
"fm",1,1021,679,"gene54843","SYTL2","FM_05"
"fm",1,1021,680,"gene10870","HCST","FM_20"
"fm",1,1021,681,"gene671","BPI","FM_08"
"fm",1,1021,682,"gene27102","EIF2AK1","FM_10"
"fm",1,1021,683,"gene3772","KCNJ15","FM_02"
"fm",1,1021,684,"gene1436","CSF1R","FM_11"
"fm",1,1021,685,"gene728294","D2HGDH","FM_06"
"fm",1,1021,686,"gene6167","RPL37","FM_07"
"fm",1,1021,687,"gene6134","RPL10","FM_19"
"fm",1,1021,688,"gene8714","ABCC3","FM_10"
"fm",1,1021,689,"gene6125","RPL5","FM_16"
"fm",1,1021,690,"gene56953","NT5M","FM_09"
"fm",1,1021,691,"gene8482","SEMA7A","FM_07"
"fm",1,1021,692,"gene64759","TNS3","FM_15"
"fm",1,1021,693,"gene90990","KIFC2","FM_01"
"fm",1,1021,694,"gene2194","FASN","FM_06"
"fm",1,1021,695,"gene4736","RPL10A","FM_02"
"fm",1,1021,696,"gene974","CD79B","FM_05"
"fm",1,1021,697,"gene4869","NPM1","FM_01"
"fm",1,1021,698,"gene5016","OVGP1","FM_02"
"fm",1,1021,699,"gene3590","IL11RA","FM_08"
"fm",1,1021,700,"gene23645","PPP1R15A","FM_04"
"fm",1,1021,701,"gene23677","SH3BP4","FM_15"
"fm",1,1021,702,"gene155066","ATP6V0E2","FM_01"
"fm",1,1021,703,"gene8993","PGLYRP1","FM_01"
"fm",1,1021,704,"gene4069","LYZ","FM_08"
"fm",1,1021,705,"gene1848","DUSP6","FM_09"
"fm",1,1021,706,"gene1717","DHCR7","FM_17"
"fm",1,1021,707,"gene55967","NDUFA12","FM_03"
"fm",1,1021,708,"gene30817","ADGRE2","FM_10"
"fm",1,1021,709,"gene643","CXCR5","FM_07"
"fm",1,1021,710,"gene10857","PGRMC1","FM_09"
"fm",1,1021,711,"gene1312","COMT","FM_07"
"fm",1,1021,712,"gene51386","EIF3L","FM_01"
"fm",1,1021,713,"gene1536","CYBB","FM_08"
"fm",1,1021,714,"gene8740","TNFSF14","FM_07"
"fm",1,1021,715,"gene27339","PRPF19","FM_10"
"fm",1,1021,716,"gene84443","FRMPD3","FM_12"
"fm",1,1021,717,"gene5621","PRNP","FM_18"
"fm",1,1021,718,"gene3903","LAIR1","FM_16"
"fm",1,1021,719,"gene3312","HSPA8","FM_03"
"fm",1,1021,720,"gene1803","DPP4","FM_14"
"fm",1,1021,721,"gene23586","RIGI","FM_08"
"fm",1,1021,722,"gene23327","NEDD4L","FM_03"
"fm",1,1021,723,"gene3091","HIF1A","FM_08"
"fm",1,1021,724,"gene57571","CARNS1","FM_01"
"fm",1,1021,725,"gene89790","SIGLEC10","FM_06"
"fm",1,1021,726,"gene8111","GPR68","FM_06"
"fm",1,1021,727,"gene4660","PPP1R12B","FM_11"
"fm",1,1021,728,"gene64425","POLR1E","FM_19"
"fm",1,1021,729,"gene10728","PTGES3","FM_09"
"fm",1,1021,730,"gene140809","SRXN1","FM_05"
"fm",1,1021,731,"gene23250","ATP11A","FM_04"
"fm",1,1021,732,"gene8821","INPP4B","FM_09"
"fm",1,1021,733,"gene57162","PELI1","FM_02"
"fm",1,1021,734,"gene6137","RPL13","FM_16"
"fm",1,1021,735,"gene4000","LMNA","FM_02"
"fm",1,1021,736,"gene5209","PFKFB3","FM_20"
"fm",1,1021,737,"gene56993","TOMM22","FM_03"
"fm",1,1021,738,"gene7090","TLE3","FM_01"
"fm",1,1021,739,"gene7494","XBP1","FM_02"
"fm",1,1021,740,"gene718","C3","FM_15"
"fm",1,1021,741,"gene64167","ERAP2","FM_09"
"fm",1,1021,742,"gene2149","F2R","FM_02"
"fm",1,1021,743,"gene81857","MED25","FM_04"
"fm",1,1021,744,"gene1891","ECH1","FM_08"
"fm",1,1021,745,"gene8673","VAMP8","FM_18"
"fm",1,1021,746,"gene6720","SREBF1","FM_03"
"fm",1,1021,747,"gene8607","RUVBL1","FM_12"
"fm",1,1021,748,"gene8682","PEA15","FM_20"
"fm",1,1021,749,"gene10055","SAE1","FM_10"
"fm",1,1021,750,"gene85439","STON2","FM_17"
"fm",1,1021,751,"gene10913","EDAR","FM_04"
"fm",1,1021,752,"gene6843","VAMP1","FM_11"
"fm",1,1021,753,"gene3557","IL1RN","FM_02"
"fm",1,1021,754,"gene5603","MAPK13","FM_01"
"fm",1,1021,755,"gene28984","RGCC","FM_05"
"fm",1,1021,756,"gene319101","KRT73","FM_13"
"fm",1,1021,757,"gene1296","COL8A2","FM_16"
"fm",1,1021,758,"gene27242","TNFRSF21","FM_16"
"fm",1,1021,759,"gene10051","SMC4","FM_01"
"fm",1,1021,760,"gene8780","RIOK3","FM_13"
"fm",1,1021,761,"gene55558","PLXNA3","FM_02"
"fm",1,1021,762,"gene6138","RPL15","FM_02"
"fm",1,1021,763,"gene55704","CCDC88A","FM_09"
"fm",1,1021,764,"gene6513","SLC2A1","FM_03"
"fm",1,1021,765,"gene1622","DBI","FM_06"
"fm",1,1021,766,"gene4171","MCM2","FM_07"
"fm",1,1021,767,"gene64981","MRPL34","FM_06"
"fm",1,1021,768,"gene23136","EPB41L3","FM_08"
"fm",1,1021,769,"gene9450","LY86","FM_05"
"fm",1,1021,770,"gene6176","RPLP1","FM_11"
"fm",1,1021,771,"gene23305","ACSL6","FM_09"
"fm",1,1021,772,"gene64386","MMP25","FM_15"
"fm",1,1021,773,"gene6230","RPS25","FM_02"
"fm",1,1021,774,"gene10276","NET1","FM_02"
"fm",1,1021,775,"gene80739","MPIG6B","FM_03"
"fm",1,1021,776,"gene10875","FGL2","FM_01"
"fm",1,1021,777,"gene56261","GPCPD1","FM_01"
"fm",1,1021,778,"gene24138","IFIT5","FM_02"
"fm",1,1021,779,"gene2053","EPHX2","FM_03"
"fm",1,1021,780,"gene80005","DOCK5","FM_20"
"fm",1,1021,781,"gene79888","LPCAT1","FM_07"
"fm",1,1021,782,"gene29107","NXT1","FM_18"
"fm",1,1021,783,"gene4193","MDM2","FM_01"
"fm",1,1021,784,"gene2358","FPR2","FM_19"
"fm",1,1021,785,"gene10161","LPAR6","FM_13"
"fm",1,1021,786,"gene9759","HDAC4","FM_11"
"fm",1,1021,787,"gene10654","PMVK","FM_11"
"fm",1,1021,788,"gene84254","CAMKK1","FM_08"
"fm",1,1021,789,"gene1378","CR1","FM_01"
"fm",1,1021,790,"gene10575","CCT4","FM_11"
"fm",1,1021,791,"gene53834","FGFRL1","FM_04"
"fm",1,1021,792,"gene3459","IFNGR1","FM_18"
"fm",1,1021,793,"gene22918","CD93","FM_07"
"fm",1,1021,794,"gene2281","FKBP1B","FM_05"
"fm",1,1021,795,"gene84628","NTNG2","FM_12"
"fm",1,1021,796,"gene94015","TTYH2","FM_14"
"fm",1,1021,797,"gene6923","ELOB","FM_19"
"fm",1,1021,798,"gene253260","RICTOR","FM_02"
"fm",1,1021,799,"gene7476","WNT7A","FM_07"
"fm",1,1021,800,"gene10516","FBLN5","FM_19"
"fm",1,1021,801,"gene917","CD3G","FM_01"
"fm",1,1021,802,"gene3014","H2AX","FM_06"
"fm",1,1021,803,"gene2197","FAU","FM_06"
"fm",1,1021,804,"gene5087","PBX1","FM_05"
"fm",1,1021,805,"gene5245","PHB1","FM_13"
"fm",1,1021,806,"gene10783","NEK6","FM_15"
"fm",1,1021,807,"gene55827","DCAF6","FM_14"
"fm",1,1021,808,"gene1032","CDKN2D","FM_17"
"fm",1,1021,809,"gene864","RUNX3","FM_08"
"fm",1,1021,810,"gene51176","LEF1","FM_14"
"fm",1,1021,811,"gene1230","CCR1","FM_01"
"fm",1,1021,812,"gene8542","APOL1","FM_03"
"fm",1,1021,813,"gene5296","PIK3R2","FM_02"
"fm",1,1021,814,"gene7381","UQCRB","FM_10"
"fm",1,1021,815,"gene4689","NCF4","FM_15"
"fm",1,1021,816,"gene6157","RPL27A","FM_14"
"fm",1,1021,817,"gene2199","FBLN2","FM_17"
"fm",1,1021,818,"gene7706","TRIM25","FM_06"
"fm",1,1021,819,"gene9241","NOG","FM_09"
"fm",1,1021,820,"gene123041","SLC24A4","FM_03"
"fm",1,1021,821,"gene9314","KLF4","FM_02"
"fm",1,1021,822,"gene8815","BANF1","FM_13"
"fm",1,1021,823,"gene26232","FBXO2","FM_01"
"fm",1,1021,824,"gene1019","CDK4","FM_01"
"fm",1,1021,825,"gene23433","RHOQ","FM_05"
"fm",1,1021,826,"gene64135","IFIH1","FM_12"
"fm",1,1021,827,"gene3094","HINT1","FM_02"
"fm",1,1021,828,"gene91584","PLXNA4","FM_17"
"fm",1,1021,829,"gene55112","DYNC2I1","FM_16"
"fm",1,1021,830,"gene8741","TNFSF13","FM_18"
"fm",1,1021,831,"gene7036","TFR2","FM_19"
"fm",1,1021,832,"gene51380","CSAD","FM_12"
"fm",1,1021,833,"gene2219","FCN1","FM_20"
"fm",1,1021,834,"gene5728","PTEN","FM_15"
"fm",1,1021,835,"gene4703","NEB","FM_08"
"fm",1,1021,836,"gene4092","SMAD7","FM_13"
"fm",1,1021,837,"gene1175","AP2S1","FM_01"
"fm",1,1021,838,"gene22836","RHOBTB3","FM_07"
"fm",1,1021,839,"gene23463","ICMT","FM_18"
"fm",1,1021,840,"gene59340","HRH4","FM_16"
"fm",1,1021,841,"gene3068","HDGF","FM_01"
"fm",1,1021,842,"gene6229","RPS24","FM_13"
"fm",1,1021,843,"gene55615","PRR5","FM_01"
"fm",1,1021,844,"gene4332","MNDA","FM_07"
"fm",1,1021,845,"gene5775","PTPN4","FM_03"
"fm",1,1021,846,"gene3959","LGALS3BP","FM_04"
"fm",1,1021,847,"gene9334","B4GALT5","FM_15"
"fm",1,1021,848,"gene57674","RNF213","FM_08"
"fm",1,1021,849,"gene653361","NCF1","FM_07"
"fm",1,1021,850,"gene2739","GLO1","FM_12"
"fm",1,1021,851,"gene26140","TTLL3","FM_08"
"fm",1,1021,852,"gene27018","BEX3","FM_11"
"fm",1,1021,853,"gene912","CD1D","FM_07"
"fm",1,1021,854,"gene54549","SDK2","FM_02"
"fm",1,1021,855,"gene2625","GATA3","FM_04"
"fm",1,1021,856,"gene4809","SNU13","FM_16"
"fm",1,1021,857,"gene2215","FCGR3B","FM_03"
"fm",1,1021,858,"gene114822","RHPN1","FM_12"
"fm",1,1021,859,"gene962","CD48","FM_03"
"fm",1,1021,860,"gene8357","H3C10","FM_19"
"fm",1,1021,861,"gene221937","FOXK1","FM_04"
"fm",1,1021,862,"gene23423","TMED3","FM_13"
"fm",1,1021,863,"gene221037","JMJD1C","FM_08"
"fm",1,1021,864,"gene51650","MRPS33","FM_11"
"fm",1,1021,865,"gene868","CBLB","FM_05"
"fm",1,1021,866,"gene6732","SRPK1","FM_01"
"fm",1,1021,867,"gene4715","NDUFB9","FM_12"
"fm",1,1021,868,"gene6307","MSMO1","FM_14"
"fm",1,1021,869,"gene8519","IFITM1","FM_18"
"fm",1,1021,870,"gene6158","RPL28","FM_04"
"fm",1,1021,871,"gene161742","SPRED1","FM_05"
"fm",1,1021,872,"gene1154","CISH","FM_14"
"fm",1,1021,873,"gene8665","EIF3F","FM_16"
"fm",1,1021,874,"gene5197","PF4V1","FM_04"
"fm",1,1021,875,"gene4904","YBX1","FM_08"
"fm",1,1021,876,"gene80854","SETD7","FM_08"
"fm",1,1021,877,"gene7514","XPO1","FM_07"
"fm",1,1021,878,"gene706","TSPO","FM_09"
"fm",1,1021,879,"gene84159","ARID5B","FM_01"
"fm",1,1021,880,"gene5886","RAD23A","FM_08"
"fm",1,1021,881,"gene9651","PLCH2","FM_03"
"fm",1,1021,882,"gene80115","BAIAP2L2","FM_19"
"fm",1,1021,883,"gene7153","TOP2A","FM_19"
"fm",1,1021,884,"gene1628","DBP","FM_08"
"fm",1,1021,885,"gene3320","HSP90AA1","FM_04"
"fm",1,1021,886,"gene5800","PTPRO","FM_03"
"fm",1,1021,887,"gene55240","STEAP3","FM_02"
"fm",1,1021,888,"gene6150","MRPL23","FM_10"
"fm",1,1021,889,"gene8668","EIF3I","FM_11"
"fm",1,1021,890,"gene151636","DTX3L","FM_15"
"fm",1,1021,891,"gene290","ANPEP","FM_13"
"fm",1,1021,892,"gene7089","TLE2","FM_07"
"fm",1,1021,893,"gene54331","GNG2","FM_02"
"fm",1,1021,894,"gene54464","XRN1","FM_07"
"fm",1,1021,895,"gene728","C5AR1","FM_10"
"fm",1,1021,896,"gene4050","LTB","FM_02"
"fm",1,1021,897,"gene80201","HKDC1","FM_17"
"fm",1,1021,898,"gene11343","MGLL","FM_11"
"fm",1,1021,899,"gene22898","DENND3","FM_08"
"fm",1,1021,900,"gene64061","TSPYL2","FM_09"
"fm",1,1021,901,"gene1937","EEF1G","FM_17"
"fm",1,1021,902,"gene1269","CNR2","FM_05"
"fm",1,1021,903,"gene27335","EIF3K","FM_04"
"fm",1,1021,904,"gene10154","PLXNC1","FM_14"
"fm",1,1021,905,"gene1241","LTB4R","FM_04"
"fm",1,1021,906,"gene60489","APOBEC3G","FM_17"
"fm",1,1021,907,"gene51310","SLC22A17","FM_16"
"fm",1,1021,908,"gene10811","NOXA1","FM_01"
"fm",1,1021,909,"gene25885","POLR1A","FM_17"
"fm",1,1021,910,"gene1233","CCR4","FM_15"
"fm",1,1021,911,"gene57105","CYSLTR2","FM_07"
"fm",1,1021,912,"gene51747","LUC7L3","FM_17"
"fm",1,1021,913,"gene56937","PMEPA1","FM_16"
"fm",1,1021,914,"gene4509","MT-ATP8","FM_01"
"fm",1,1021,915,"gene4522","MTHFD1","FM_13"
"fm",1,1021,916,"gene7056","THBD","FM_02"
"fm",1,1021,917,"gene91749","SLC60A2","FM_07"
"fm",1,1021,918,"gene51320","MEX3C","FM_05"
"fm",1,1021,919,"gene2672","GFI1","FM_12"
"fm",1,1021,920,"gene8477","GPR65","FM_08"
"fm",1,1021,921,"gene216","ALDH1A1","FM_07"
"fm",1,1021,922,"gene10490","VTI1B","FM_01"
"fm",1,1021,923,"gene5351","PLOD1","FM_02"
"fm",1,1021,924,"gene9585","KIF20B","FM_17"
"fm",1,1021,925,"gene959","CD40LG","FM_12"
"fm",1,1021,926,"gene253782","CERS6","FM_15"
"fm",1,1021,927,"gene518","ATP5MC3","FM_17"
"fm",1,1021,928,"gene5411","PNN","FM_06"
"fm",1,1021,929,"gene2570","GABRR2","FM_12"
"fm",1,1021,930,"gene29116","MYLIP","FM_15"
"fm",1,1021,931,"gene10794","ZNF460","FM_16"
"fm",1,1021,932,"gene10970","CKAP4","FM_14"
"fm",1,1021,933,"gene79090","TRAPPC6A","FM_14"
"fm",1,1021,934,"gene6124","RPL4","FM_10"
"fm",1,1021,935,"gene932","MS4A3","FM_03"
"fm",1,1021,936,"gene55313","CPPED1","FM_19"
"fm",1,1021,937,"gene114882","OSBPL8","FM_08"
"fm",1,1021,938,"gene55701","ARHGEF40","FM_09"
"fm",1,1021,939,"gene610","HCN2","FM_01"
"fm",1,1021,940,"gene8863","PER3","FM_15"
"fm",1,1021,941,"gene3109","HLA-DMB","FM_03"
"fm",1,1021,942,"gene8313","AXIN2","FM_08"
"fm",1,1021,943,"gene83858","ATAD3B","FM_12"
"fm",1,1021,944,"gene11240","PADI2","FM_09"
"fm",1,1021,945,"gene1795","DOCK3","FM_03"
"fm",1,1021,946,"gene151306","GPBAR1","FM_02"
"fm",1,1021,947,"gene6132","RPL8","FM_08"
"fm",1,1021,948,"gene1514","CTSL","FM_05"
"fm",1,1021,949,"gene63891","RNF123","FM_03"
"fm",1,1021,950,"gene4172","MCM3","FM_09"
"fm",1,1021,951,"gene79143","MBOAT7","FM_03"
"fm",1,1021,952,"gene64772","ENGASE","FM_12"
"fm",1,1021,953,"gene25804","LSM4","FM_14"
"fm",1,1021,954,"gene29802","VPREB3","FM_12"
"fm",1,1021,955,"gene7433","VIPR1","FM_07"
"fm",1,1021,956,"gene1508","CTSB","FM_07"
"fm",1,1021,957,"gene1901","S1PR1","FM_09"
"fm",1,1021,958,"gene23530","NNT","FM_11"
"fm",1,1021,959,"gene79646","PANK3","FM_02"
"fm",1,1021,960,"gene89849","ATG16L2","FM_06"
"fm",1,1021,961,"gene7710","ZNF154","FM_03"
"fm",1,1021,962,"gene7027","TFDP1","FM_01"
"fm",1,1021,963,"gene2643","GCH1","FM_02"
"fm",1,1021,964,"gene200315","APOBEC3A","FM_07"
"fm",1,1021,965,"gene143884","CWF19L2","FM_07"
"fm",1,1021,966,"gene2948","GSTM4","FM_18"
"fm",1,1021,967,"gene9188","DDX21","FM_14"
"fm",1,1021,968,"gene4343","MOV10","FM_18"
"fm",1,1021,969,"gene219855","SLC37A2","FM_09"
"fm",1,1021,970,"gene1234","CCR5","FM_16"
"fm",1,1021,971,"gene51251","NT5C3A","FM_18"
"fm",1,1021,972,"gene3727","JUND","FM_03"
"fm",1,1021,973,"gene57449","PLEKHG5","FM_01"
"fm",1,1021,974,"gene7423","VEGFB","FM_02"
